test_suite,test_name,smell,metric_value
test_image_fromqimage.py,test_sanity_rgb,Conditional Logic,1
test_image_fromqimage.py,test_sanity_rgba,Conditional Logic,1
test_image_fromqimage.py,test_sanity_l,Conditional Logic,1
test_image_fromqimage.py,test_sanity_p,Conditional Logic,1
test_qt_image_toqimage.py,test_sanity,Conditional Logic,2
test_pyroma.py,test_pyroma,Conditional Logic,1
test_tiff_ifdrational.py,test_ranges,Conditional Logic,1
test_tiff_ifdrational.py,test_nonetype,Conditional Logic,1
test_tiff_ifdrational.py,test_ifd_rational_save,Conditional Logic,2
test_file_msp.py,test_open_windows_v2,Conditional Logic,2
test_file_msp.py,test_msp_v2,Conditional Logic,2
test_image_array.py,test_fromarray,Conditional Logic,1
test_font_pcf.py,test_textsize,Conditional Logic,1
test_font_pcf.py,test_high_characters,Conditional Logic,1
test_tiff_crashes.py,test_tiff_crashes,Conditional Logic,1
test_file_psd.py,test_n_frames,Conditional Logic,1
test_imageshow.py,test_viewer_show,Conditional Logic,1
test_imageshow.py,test_show,Conditional Logic,1
test_imageshow.py,test_viewers,Conditional Logic,1
test_imageshow.py,test_ipythonviewer,Conditional Logic,2
test_imageshow.py,test_file_deprecated,Conditional Logic,1
test_qt_image_qapplication.py,test_sanity,Conditional Logic,2
test_features.py,test_check,Conditional Logic,1
test_features.py,test_version,Conditional Logic,2
test_features.py,test_check_modules,Conditional Logic,1
test_features.py,test_check_codecs,Conditional Logic,1
test_features.py,test_pilinfo,Conditional Logic,1
test_image_draft.py,test_size,Conditional Logic,1
test_image_draft.py,test_mode,Conditional Logic,1
test_file_pcx.py,test_sanity,Conditional Logic,1
test_file_pcx.py,test_odd,Conditional Logic,1
test_file_pcx.py,test_1px_width,Conditional Logic,1
test_file_pcx.py,test_large_count,Conditional Logic,1
test_file_pcx.py,test_break_in_count_overflow,Conditional Logic,1
test_file_pcx.py,test_break_one_in_loop,Conditional Logic,1
test_file_pcx.py,test_break_many_in_loop,Conditional Logic,1
test_file_pcx.py,test_break_one_at_end,Conditional Logic,1
test_file_pcx.py,test_break_many_at_end,Conditional Logic,1
test_file_pcx.py,test_break_padding,Conditional Logic,1
test_file_pcd.py,test_load_raw,Conditional Logic,1
test_file_bmp.py,test_save_bmp_with_dpi,Conditional Logic,1
test_file_bmp.py,test_load_dib,Conditional Logic,1
test_file_im.py,test_roundtrip,Conditional Logic,1
test_image_rotate.py,test_mode,Conditional Logic,1
test_image_rotate.py,test_angle,Conditional Logic,1
test_image_rotate.py,test_zero,Conditional Logic,1
test_image_rotate.py,test_resample,Conditional Logic,1
test_image_rotate.py,test_fastpath_center,Conditional Logic,2
test_image_rotate.py,test_fastpath_translate,Conditional Logic,2
test_pickle.py,test_pickle_image,Conditional Logic,1
test_pickle.py,test_pickle_la_mode_with_palette,Conditional Logic,1
test_file_blp.py,test_save,Conditional Logic,1
test_file_blp.py,test_constants_deprecation,Conditional Logic,1
test_imagefont.py,test_constants_deprecation,Conditional Logic,1
test_mode_i16.py,test_basic,Conditional Logic,2
test_mode_i16.py,test_tobytes,Conditional Logic,1
test_file_container.py,test_read_n0,Conditional Logic,2
test_file_container.py,test_read_n,Conditional Logic,2
test_file_container.py,test_read_eof,Conditional Logic,2
test_file_container.py,test_readline,Conditional Logic,2
test_file_container.py,test_readlines,Conditional Logic,2
test_file_dds.py,test_short_file,Conditional Logic,1
test_file_webp_metadata.py,test_read_exif_metadata,Conditional Logic,1
test_file_webp_metadata.py,test_read_exif_metadata_without_prefix,Conditional Logic,1
test_file_webp_metadata.py,test_write_exif_metadata,Conditional Logic,1
test_file_webp_metadata.py,test_write_icc_metadata,Conditional Logic,1
test_image_point.py,test_16bit_lut,Conditional Logic,1
test_image_point.py,test_f_lut,Conditional Logic,1
test_imageenhance.py,test_alpha,Conditional Logic,1
test_file_sgi.py,test_write,Conditional Logic,1
test_file_webp_animated.py,test_write_animation_L,Conditional Logic,1
test_file_webp_animated.py,test_write_animation_RGB,Conditional Logic,1
test_file_webp_animated.py,test_timestamp_and_duration,Conditional Logic,1
test_file_webp_animated.py,test_seeking,Conditional Logic,1
test_image_split.py,test_split,Conditional Logic,1
test_image_split.py,test_split_open,Conditional Logic,1
test_font_bdf.py,test_sanity,Conditional Logic,2
test_image_transpose.py,test_flip_left_right,Conditional Logic,1
test_image_transpose.py,test_flip_top_bottom,Conditional Logic,1
test_image_transpose.py,test_rotate_90,Conditional Logic,1
test_image_transpose.py,test_rotate_180,Conditional Logic,1
test_image_transpose.py,test_rotate_270,Conditional Logic,1
test_image_transpose.py,test_transpose,Conditional Logic,1
test_image_transpose.py,test_tranverse,Conditional Logic,1
test_image_transpose.py,test_roundtrip,Conditional Logic,1
test_image_copy.py,test_copy,Conditional Logic,1
test_file_ico.py,test_save_append_images,Conditional Logic,1
test_file_ico.py,test_unexpected_size,Conditional Logic,1
test_image_filter.py,test_sanity,Conditional Logic,1
test_image_filter.py,test_consistency_3x3,Conditional Logic,1
test_image_filter.py,test_consistency_5x5,Conditional Logic,1
test_bmp_reference.py,test_bad,Conditional Logic,1
test_bmp_reference.py,test_questionable,Conditional Logic,2
test_bmp_reference.py,test_good,Conditional Logic,2
test_imageqt.py,test_rgb,Conditional Logic,1
test_imageqt.py,test_image,Conditional Logic,2
test_file_ftex.py,test_constants_deprecation,Conditional Logic,1
test_file_wmf.py,test_load_raw,Conditional Logic,2
test_file_wmf.py,test_load,Conditional Logic,1
test_file_wmf.py,test_load_set_dpi,Conditional Logic,1
test_file_wmf.py,test_save,Conditional Logic,1
test_imagepalette.py,test_getcolor,Conditional Logic,2
test_imagepalette.py,test_make_linear_lut,Conditional Logic,1
test_file_spider.py,test_nonstack_dos,Conditional Logic,1
test_file_eps.py,test_cmyk,Conditional Logic,1
test_file_eps.py,test_render_scale1,Conditional Logic,1
test_file_eps.py,test_render_scale2,Conditional Logic,1
test_file_eps.py,test_resize,Conditional Logic,1
test_file_eps.py,test_thumbnail,Conditional Logic,1
test_file_eps.py,test_readline,Conditional Logic,1
test_file_eps.py,test_open_eps,Conditional Logic,1
test_image_getcolors.py,test_getcolors,Conditional Logic,1
test_image_getcolors.py,test_pack,Conditional Logic,1
test_file_tiff_metadata.py,test_rt_metadata,Conditional Logic,1
test_file_tiff_metadata.py,test_write_metadata,Conditional Logic,2
test_file_tiff_metadata.py,test_tag_group_data,Conditional Logic,1
test_file_tiff_metadata.py,test_empty_subifd,Conditional Logic,1
test_image_putdata.py,test_long_integers,Conditional Logic,1
test_image_putdata.py,test_mode_i,Conditional Logic,1
test_image_putdata.py,test_mode_F,Conditional Logic,1
test_file_sun.py,test_others,Conditional Logic,2
test_imagechops.py,test_logical,Conditional Logic,1
test_imageops_usm.py,test_images,Conditional Logic,1
test_imageops_usm.py,test_blur_accuracy,Conditional Logic,1
test_file_mic.py,test_sanity,Conditional Logic,1
test_image_getpalette.py,test_palette,Conditional Logic,1
test_image_getpalette.py,test_palette_rawmode,Conditional Logic,1
test_imagemorph.py,test_lut,Conditional Logic,1
test_imagemorph.py,test_mirroring,Conditional Logic,1
test_imagemorph.py,test_negate,Conditional Logic,1
test_file_ppm.py,test_arbitrary_maxval,Conditional Logic,1
test_file_ppm.py,test_truncated_file,Conditional Logic,2
test_file_ppm.py,test_neg_ppm,Conditional Logic,1
test_file_ppm.py,test_save_stdout,Conditional Logic,1
test_file_apng.py,test_apng_sequence_errors,Conditional Logic,1
test_file_apng.py,test_apng_save,Conditional Logic,1
test_file_apng.py,test_apng_save_duration_loop,Conditional Logic,2
test_file_apng.py,test_constants_deprecation,Conditional Logic,1
test_imagetk.py,test_photoimage,Conditional Logic,1
test_imagetk.py,test_photoimage_blank,Conditional Logic,1
test_image_crop.py,test_crop,Conditional Logic,1
test_image_crop.py,test_wide_crop,Conditional Logic,1
test_file_tga.py,test_sanity,Conditional Logic,2
test_file_jpeg2k.py,test_default_num_resolutions,Conditional Logic,1
test_file_jpeg2k.py,test_header_errors,Conditional Logic,1
test_file_jpeg2k.py,test_layers_type,Conditional Logic,1
test_file_jpeg2k.py,test_no_jp2,Conditional Logic,1
test_file_jpeg2k.py,test_mct,Conditional Logic,1
test_file_jpeg2k.py,test_subsampling_decode,Conditional Logic,2
test_image_mode.py,test_sanity,Conditional Logic,1
test_image_quantize.py,test_libimagequant_quantize,Conditional Logic,1
test_image_quantize.py,test_palette,Conditional Logic,1
test_file_icns.py,test_sizes,Conditional Logic,1
test_file_icns.py,test_older_icon,Conditional Logic,1
test_file_icns.py,test_jp2_icon,Conditional Logic,2
test_map.py,test_overflow,Conditional Logic,1
test_imageops.py,test_1pxfit,Conditional Logic,1
test_imageops.py,test_fit_same_ratio,Conditional Logic,1
test_imageops.py,test_pad,Conditional Logic,1
test_imageops.py,test_pil163,Conditional Logic,1
test_imageops.py,test_expand_palette,Conditional Logic,2
test_imageops.py,test_exif_transpose,Conditional Logic,2
test_imageops.py,test_autocontrast_preserve_one_color,Conditional Logic,1
test_image_putpalette.py,test_putpalette,Conditional Logic,2
test_image_putpalette.py,test_putpalette_with_alpha_values,Conditional Logic,2
test_file_pdf.py,test_resolution,Conditional Logic,1
test_imagesequence.py,test_sanity,Conditional Logic,1
test_imagesequence.py,test_iterator,Conditional Logic,1
test_imagesequence.py,test_iterator_min_frame,Conditional Logic,1
test_imagesequence.py,test_consecutive,Conditional Logic,2
test_imagesequence.py,test_all_frames,Conditional Logic,1
test_imagepath.py,test_path,Conditional Logic,1
test_imagepath.py,test_overflow_segfault,Conditional Logic,1
test_image_convert.py,test_sanity,Conditional Logic,1
test_image_convert.py,test_16bit,Conditional Logic,1
test_image_convert.py,test_trns_p_transparency,Conditional Logic,1
test_image_convert.py,test_l_macro_rounding,Conditional Logic,2
test_image_convert.py,test_matrix_xyz,Conditional Logic,1
test_image_reduce.py,test_mode_L,Conditional Logic,1
test_image_reduce.py,test_mode_LA,Conditional Logic,1
test_image_reduce.py,test_mode_La,Conditional Logic,1
test_image_reduce.py,test_mode_RGB,Conditional Logic,1
test_image_reduce.py,test_mode_RGBA,Conditional Logic,1
test_image_reduce.py,test_mode_RGBa,Conditional Logic,1
test_image_reduce.py,test_mode_I,Conditional Logic,1
test_image_reduce.py,test_mode_F,Conditional Logic,1
test_psdraw.py,test_stdout,Conditional Logic,1
test_imagedraw.py,test_chord1,Conditional Logic,1
test_imagedraw.py,test_chord2,Conditional Logic,1
test_imagedraw.py,test_ellipse1,Conditional Logic,1
test_imagedraw.py,test_ellipse2,Conditional Logic,1
test_imagedraw.py,test_ellipse_symmetric,Conditional Logic,1
test_imagedraw.py,test_pieslice_no_spikes,Conditional Logic,1
test_imagedraw.py,test_polygon_kite,Conditional Logic,1
test_imagedraw.py,test_floodfill,Conditional Logic,1
test_imagedraw.py,test_stroke,Conditional Logic,1
test_imagedraw.py,test_same_color_outline,Conditional Logic,1
test_imagedraw.py,test_draw_regular_polygon,Conditional Logic,1
test_main.py,test_main,Conditional Logic,1
test_numpy.py,test_numpy_to_image,Conditional Logic,2
test_numpy.py,test_to_array,Conditional Logic,1
test_file_tar.py,test_sanity,Conditional Logic,2
test_file_webp_lossless.py,test_write_lossless_rgb,Conditional Logic,1
test_file_gif.py,test_optimize_correctness,Conditional Logic,2
test_file_gif.py,test_loading_multiple_palettes,Conditional Logic,1
test_file_gif.py,test_headers_saving_for_animated_gifs,Conditional Logic,1
test_file_gif.py,test_seek,Conditional Logic,1
test_file_gif.py,test_n_frames,Conditional Logic,1
test_file_gif.py,test_dispose_none,Conditional Logic,1
test_file_gif.py,test_dispose_background,Conditional Logic,1
test_file_gif.py,test_transparent_dispose,Conditional Logic,1
test_file_gif.py,test_dispose_previous,Conditional Logic,1
test_file_gif.py,test_save_dispose,Conditional Logic,1
test_file_gif.py,test_dispose2_palette,Conditional Logic,1
test_file_gif.py,test_dispose2_diff,Conditional Logic,1
test_file_gif.py,test_multiple_duration,Conditional Logic,1
test_file_gif.py,test_identical_frames_to_single_frame,Conditional Logic,1
test_file_gif.py,test_background,Conditional Logic,1
test_file_gif.py,test_comment_over_255,Conditional Logic,1
test_file_gif.py,test_append_images,Conditional Logic,1
test_file_gif.py,test_transparent_optimize,Conditional Logic,1
test_file_gif.py,test_palette_save_P,Conditional Logic,1
test_file_gif.py,test_palette_save_all_P,Conditional Logic,1
test_file_gif.py,test_getdata,Conditional Logic,1
test_file_webp_alpha.py,test_write_rgba,Conditional Logic,1
test_imagecolor.py,test_rounding_errors,Conditional Logic,1
test_file_mpo.py,test_sanity,Conditional Logic,1
test_file_mpo.py,test_app,Conditional Logic,1
test_file_mpo.py,test_exif,Conditional Logic,1
test_file_mpo.py,test_parallax,Conditional Logic,1
test_file_mpo.py,test_mp,Conditional Logic,1
test_file_mpo.py,test_mp_attribute,Conditional Logic,2
test_file_mpo.py,test_seek,Conditional Logic,1
test_file_mpo.py,test_image_grab,Conditional Logic,1
test_file_mpo.py,test_save,Conditional Logic,1
test_pdfparser.py,test_parsing,Conditional Logic,1
test_imagefontctl.py,test_text_direction_ttb,Conditional Logic,2
test_imagefontctl.py,test_text_direction_ttb_stroke,Conditional Logic,2
test_imagefontctl.py,test_getlength,Conditional Logic,2
test_imagefontctl.py,test_getlength_combine,Conditional Logic,2
test_imagefontctl.py,test_anchor_ttb,Conditional Logic,2
test_imagefontctl.py,test_combine,Conditional Logic,2
test_imagefontctl.py,test_anchor_invalid_ttb,Conditional Logic,1
test_image_getbbox.py,test_bbox,Conditional Logic,1
test_fuzzers.py,test_fuzz_fonts,Conditional Logic,1
test_imagecms.py,test_non_ascii_path,Exception Handling,1
test_image_fromqimage.py,test_images,Exception Handling,1
test_tiff_crashes.py,test_tiff_crashes,Exception Handling,1
test_imageshow.py,test_viewers,Exception Handling,1
test_imageshow.py,test_file_deprecated,Exception Handling,1
test_locale.py,test_sanity,Exception Handling,2
test_bmp_reference.py,test_bad,Exception Handling,1
test_bmp_reference.py,test_questionable,Exception Handling,1
test_bmp_reference.py,test_good,Exception Handling,1
test_imageops_usm.py,test_images,Exception Handling,1
test_file_apng.py,test_apng_syntax_errors,Exception Handling,1
test_file_apng.py,test_apng_save_split_fdat,Exception Handling,1
test_file_jpeg2k.py,test_restricted_icc_profile,Exception Handling,1
test_file_jpeg2k.py,test_crashes,Exception Handling,1
test_file_gif.py,test_strategy,Exception Handling,1
test_file_gif.py,test_seek,Exception Handling,1
test_file_gif.py,test_dispose_none,Exception Handling,1
test_file_gif.py,test_dispose_background,Exception Handling,1
test_file_gif.py,test_transparent_dispose,Exception Handling,1
test_file_gif.py,test_dispose_previous,Exception Handling,1
test_file_gif.py,test_multiple_duration,Exception Handling,2
test_file_gif.py,test_getdata,Exception Handling,1
